_time,host,source,sourcetype,index,_bkt,_cd,_indextime,_raw,_serial,_si,_sourcetype,_subsecond,linecount,splunk_server
2025-09-19T07:10:41.146+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100654,1758265841,"Audit:[timestamp=09-19-2025 07:10:41.146, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",58,7690760a2162; _audit,audittrail,.146053,1,7690760a2162
2025-09-19T07:10:30.779+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100647,1758265830,"Audit:[timestamp=09-19-2025 07:10:30.779, user=splunk-system-user, action=artifact_deleted, sid='SummaryDirector_1758265771.20', shc_managed=0, elapsed_ms=1, notify_captain=0]",59,7690760a2162; _audit,audittrail,.779319,1,7690760a2162
2025-09-19T07:10:30.778+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100640,1758265830,"Audit:[timestamp=09-19-2025 07:10:30.778, user=splunk-system-user, action=artifact_deleted, sid='SummaryDirector_1758265771.21', shc_managed=0, elapsed_ms=1, notify_captain=0]",60,7690760a2162; _audit,audittrail,.778300,1,7690760a2162
2025-09-19T07:10:30.699+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100633,1758265830,"Audit:[timestamp=09-19-2025 07:10:30.699, user=n/a, action=expired_session_token, info=expired, id=05f54c4621e520afe15654b646d7a389, expiration_time=1758265771, now=1758265830]",61,7690760a2162; _audit,audittrail,.699903,1,7690760a2162
2025-09-19T07:10:11.074+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100625,1758265811,"Audit:[timestamp=09-19-2025 07:10:11.074, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",62,7690760a2162; _audit,audittrail,.074456,1,7690760a2162
2025-09-19T07:10:00.780+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100567,1758265800,"Audit:[timestamp=09-19-2025 07:10:00.780, user=splunk-system-user, action=search, info=completed, search_id='SummaryDirector_1758265771.20', has_error_warn=false, fully_completed_search=true, total_run_time=0.02, event_count=0, result_count=0, available_count=0, scan_count=0, drop_count=0, exec_time=1758265771, api_et=N/A, api_lt=N/A, api_index_et=N/A, api_index_lt=N/A, search_et=N/A, search_lt=N/A, is_realtime=0, savedsearch_name="""", search_type=ad-hoc, search_startup_time=""11"", is_prjob=false, is_spl2_search=false, is_flex_search=false, scenarios="""", rate_limit_retry_enabled=false, dispatch_artifact_bytes=65536, status_csv_bytes=4096, is_fss3=false, is_fsasl=false, acceleration_id=""926AF31F-C680-49F1-94E9-CDF7F0A80625_system_nobody_88e5b54896128f37"", app=""system"", provenance=""summary_director"", mode=""historical"", is_proxied=false, searched_buckets=0, eliminated_buckets=0, considered_events=0, total_slices=0, decompressed_slices=0, duration.command.search.index=0, invocations.command.search.index.bucketcache.hit=0, duration.command.search.index.bucketcache.hit=0, invocations.command.search.index.bucketcache.miss=0, duration.command.search.index.bucketcache.miss=0, invocations.command.search.index.bucketcache.error=0, duration.command.search.rawdata=0, invocations.command.search.rawdata.bucketcache.hit=0, duration.command.search.rawdata.bucketcache.hit=0, invocations.command.search.rawdata.bucketcache.miss=0, duration.command.search.rawdata.bucketcache.miss=0, invocations.command.search.rawdata.bucketcache.error=0, roles='admin+power+splunk-system-role+user', search='summarize maintain=""%22SUMMARY_ID%22%2C%22EARLIEST_TIME%22%2C%22REMOTE_SEARCH%22%2C%22NORM_SUMMARY_ID%22%2C%22NORM_REMOTE_SEARCH%22%0A"" summaryprefix=""926AF31F-C680-49F1-94E9-CDF7F0A80625""', is_federated_search=0, is_fsh_remote_search=0]",63,7690760a2162; _audit,audittrail,.780743,1,7690760a2162
2025-09-19T07:10:00.779+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100512,1758265800,"Audit:[timestamp=09-19-2025 07:10:00.779, user=splunk-system-user, action=search, info=completed, search_id='SummaryDirector_1758265771.21', has_error_warn=false, fully_completed_search=true, total_run_time=0.02, event_count=0, result_count=0, available_count=0, scan_count=0, drop_count=0, exec_time=1758265771, api_et=N/A, api_lt=N/A, api_index_et=N/A, api_index_lt=N/A, search_et=N/A, search_lt=N/A, is_realtime=0, savedsearch_name="""", search_type=ad-hoc, search_startup_time=""9"", is_prjob=false, is_spl2_search=false, is_flex_search=false, scenarios="""", rate_limit_retry_enabled=false, dispatch_artifact_bytes=65536, status_csv_bytes=4096, is_fss3=false, is_fsasl=false, acceleration_id=""926AF31F-C680-49F1-94E9-CDF7F0A80625_system_nobody_7fa770eaee58a1fc"", app=""system"", provenance=""summary_director"", mode=""historical"", is_proxied=false, searched_buckets=0, eliminated_buckets=0, considered_events=0, total_slices=0, decompressed_slices=0, duration.command.search.index=0, invocations.command.search.index.bucketcache.hit=0, duration.command.search.index.bucketcache.hit=0, invocations.command.search.index.bucketcache.miss=0, duration.command.search.index.bucketcache.miss=0, invocations.command.search.index.bucketcache.error=0, duration.command.search.rawdata=0, invocations.command.search.rawdata.bucketcache.hit=0, duration.command.search.rawdata.bucketcache.hit=0, invocations.command.search.rawdata.bucketcache.miss=0, duration.command.search.rawdata.bucketcache.miss=0, invocations.command.search.rawdata.bucketcache.error=0, roles='admin+power+splunk-system-role+user', search='summarize tstats=t maintain="""" summaryprefix=""926AF31F-C680-49F1-94E9-CDF7F0A80625""', is_federated_search=0, is_fsh_remote_search=0]",64,7690760a2162; _audit,audittrail,.779743,1,7690760a2162
2025-09-19T07:09:40.992+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100504,1758265780,"Audit:[timestamp=09-19-2025 07:09:40.992, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",65,7690760a2162; _audit,audittrail,.992261,1,7690760a2162
2025-09-19T07:09:31.009+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100485,1758265771,"Audit:[timestamp=09-19-2025 07:09:31.009, user=splunk-system-user, action=search, info=granted , search_id='SummaryDirector_1758265771.21', search='summarize tstats=t maintain="""" summaryprefix=""926AF31F-C680-49F1-94E9-CDF7F0A80625""', autojoin='1', buckets=0, ttl=30, max_count=10000, maxtime=8640000, enable_lookups='0', extra_fields='', apiStartTime='ZERO_TIME', apiEndTime='ZERO_TIME', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""system"", provenance=""summary_director"", mode=""historical"", cap=1]",66,7690760a2162; _audit,audittrail,.009505,1,7690760a2162
2025-09-19T07:09:31.007+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100463,1758265771,"Audit:[timestamp=09-19-2025 07:09:31.007, user=splunk-system-user, action=search, info=granted , search_id='SummaryDirector_1758265771.20', search='summarize maintain=""%22SUMMARY_ID%22%2C%22EARLIEST_TIME%22%2C%22REMOTE_SEARCH%22%2C%22NORM_SUMMARY_ID%22%2C%22NORM_REMOTE_SEARCH%22%0A"" summaryprefix=""926AF31F-C680-49F1-94E9-CDF7F0A80625""', autojoin='1', buckets=0, ttl=30, max_count=10000, maxtime=8640000, enable_lookups='0', extra_fields='', apiStartTime='ZERO_TIME', apiEndTime='ZERO_TIME', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""system"", provenance=""summary_director"", mode=""historical"", cap=1]",67,7690760a2162; _audit,audittrail,.007874,1,7690760a2162
2025-09-19T07:09:30.780+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100407,1758265770,"Audit:[timestamp=09-19-2025 07:09:30.780, user=admin, action=search, info=completed, search_id='1758265761.19', has_error_warn=false, fully_completed_search=true, total_run_time=0.09, event_count=1000, result_count=1000, available_count=0, scan_count=3012, drop_count=0, exec_time=1758265761, api_et=1758179361.000000000, api_lt=1758265761.000000000, api_index_et=N/A, api_index_lt=N/A, search_et=1758179361.000000000, search_lt=1758265761.000000000, is_realtime=0, savedsearch_name="""", search_type=ad-hoc, search_startup_time=""11"", is_prjob=false, is_spl2_search=false, is_flex_search=false, scenarios="""", rate_limit_retry_enabled=false, dispatch_artifact_bytes=98304, status_csv_bytes=4096, is_fss3=false, is_fsasl=false, acceleration_id=""926AF31F-C680-49F1-94E9-CDF7F0A80625_search_admin_0f3fb74380749373"", app=""search"", provenance=""N/A"", mode=""historical"", is_proxied=false, searched_buckets=1, eliminated_buckets=0, considered_events=0, total_slices=0, decompressed_slices=0, duration.command.search.index=3, invocations.command.search.index.bucketcache.hit=0, duration.command.search.index.bucketcache.hit=0, invocations.command.search.index.bucketcache.miss=0, duration.command.search.index.bucketcache.miss=0, invocations.command.search.index.bucketcache.error=0, duration.command.search.rawdata=3, invocations.command.search.rawdata.bucketcache.hit=0, duration.command.search.rawdata.bucketcache.hit=0, invocations.command.search.rawdata.bucketcache.miss=0, duration.command.search.rawdata.bucketcache.miss=0, invocations.command.search.rawdata.bucketcache.error=0, roles='admin+power+user', search='search index=_audit | head 1000 | table _time, user, action, info, clientip, useragent', is_federated_search=0, is_fsh_remote_search=0]",68,7690760a2162; _audit,audittrail,.780708,1,7690760a2162
2025-09-19T07:09:21.887+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100402,1758265761,"Audit:[timestamp=09-19-2025 07:09:21.887, user=admin, action=search, info=granted REST: /search/jobs/1758265761.19/results, cap=1]",69,7690760a2162; _audit,audittrail,.887332,1,7690760a2162
2025-09-19T07:09:21.758+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100398,1758265761,"Audit:[timestamp=09-19-2025 07:09:21.758, user=admin, action=accelerate_search, info=granted , cap=1]",70,7690760a2162; _audit,audittrail,.758517,1,7690760a2162
2025-09-19T07:09:21.729+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100393,1758265761,"Audit:[timestamp=09-19-2025 07:09:21.729, user=admin, action=quota, info=granted, search_id=1758265761.19, elapsed_ms=1, cache_size=4]",71,7690760a2162; _audit,audittrail,.729221,1,7690760a2162
2025-09-19T07:09:21.728+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100374,1758265761,"Audit:[timestamp=09-19-2025 07:09:21.728, user=admin, action=search, info=granted , search_id='1758265761.19', search='search index=_audit | head 1000 | table _time, user, action, info, clientip, useragent', autojoin='0', buckets=0, ttl=600, max_count=500000, maxtime=8640000, enable_lookups='1', extra_fields='', apiStartTime='Thu Sep 18 07:09:21 2025', apiEndTime='Fri Sep 19 07:09:21 2025', apiIndexStartTime='ZERO_TIME', apiIndexEndTime='ZERO_TIME', savedsearch_name="""", search_type=ad-hoc, is_proxied=false, app=""search"", provenance=""N/A"", mode=""historical"", cap=1]",72,7690760a2162; _audit,audittrail,.728900,1,7690760a2162
2025-09-19T07:09:21.727+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100370,1758265761,"Audit:[timestamp=09-19-2025 07:09:21.727, user=admin, action=search, info=granted REST: /search/jobs/, cap=1]",73,7690760a2162; _audit,audittrail,.727400,1,7690760a2162
2025-09-19T07:09:21.654+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100362,1758265761,"Audit:[timestamp=09-19-2025 07:09:21.654, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""splunk-sdk-python/2.1.1"" clientip=172.19.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",74,7690760a2162; _audit,audittrail,.654219,1,7690760a2162
2025-09-19T07:09:10.901+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100354,1758265750,"Audit:[timestamp=09-19-2025 07:09:10.901, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",75,7690760a2162; _audit,audittrail,.901876,1,7690760a2162
2025-09-19T07:08:40.826+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100346,1758265720,"Audit:[timestamp=09-19-2025 07:08:40.826, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",76,7690760a2162; _audit,audittrail,.826186,1,7690760a2162
2025-09-19T07:08:10.752+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100338,1758265690,"Audit:[timestamp=09-19-2025 07:08:10.752, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",77,7690760a2162; _audit,audittrail,.752645,1,7690760a2162
2025-09-19T07:07:43.729+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100329,1758265663,"Audit:[timestamp=09-19-2025 07:07:43.729, user=n/a, action=update,path=""/opt/splunk/etc/users/admin/search/history/7690760a2162.csv"", isdir=0, size=3722, gid=41812, uid=41812, modtime=""Fri Sep 19 07:06:00 2025"", mode=""rw-------"", hash=, chgs=""modtime ""]",78,7690760a2162; _audit,audittrail,.729926,1,7690760a2162
2025-09-19T07:07:43.720+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100321,1758265663,"Audit:[timestamp=09-19-2025 07:07:43.720, user=n/a, action=update,path=""/opt/splunk/etc/users/admin/search/history"", isdir=1, size=4096, gid=41812, uid=41812, modtime=""Fri Sep 19 07:06:00 2025"", mode=""rwx------"", hash=, chgs=""modtime ""]",79,7690760a2162; _audit,audittrail,.720103,1,7690760a2162
2025-09-19T07:07:43.105+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100313,1758265663,"Audit:[timestamp=09-19-2025 07:07:43.105, user=n/a, action=update,path=""/opt/splunk/etc/login-info.cfg"", isdir=0, size=145, gid=41812, uid=41812, modtime=""Fri Sep 19 07:07:40 2025"", mode=""rw-------"", hash=, chgs=""modtime ""]",80,7690760a2162; _audit,audittrail,.105240,1,7690760a2162
2025-09-19T07:07:40.676+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100305,1758265660,"Audit:[timestamp=09-19-2025 07:07:40.676, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",81,7690760a2162; _audit,audittrail,.676833,1,7690760a2162
2025-09-19T07:07:10.605+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100297,1758265630,"Audit:[timestamp=09-19-2025 07:07:10.605, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",82,7690760a2162; _audit,audittrail,.605236,1,7690760a2162
2025-09-19T07:06:40.534+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100289,1758265600,"Audit:[timestamp=09-19-2025 07:06:40.534, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",83,7690760a2162; _audit,audittrail,.534687,1,7690760a2162
2025-09-19T07:06:10.456+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100281,1758265570,"Audit:[timestamp=09-19-2025 07:06:10.456, user=admin, action=login attempt, info=succeeded reason=user-initiated useragent=""curl/7.61.1"" clientip=127.0.0.1 method=Splunk session=05f54c4621e520afe15654b646d7a389]",84,7690760a2162; _audit,audittrail,.456424,1,7690760a2162
2025-09-19T07:06:00.789+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100226,1758265560,"Audit:[timestamp=09-19-2025 07:06:00.789, user=admin, action=search, info=completed, search_id='1758265531.16', has_error_warn=false, fully_completed_search=true, total_run_time=0.07, event_count=20, result_count=20, available_count=20, scan_count=50, drop_count=0, exec_time=1758265531, api_et=1758179131.000000000, api_lt=1758265531.000000000, api_index_et=N/A, api_index_lt=N/A, search_et=1758179131.000000000, search_lt=1758265531.000000000, is_realtime=0, savedsearch_name="""", search_type=ad-hoc, search_startup_time=""12"", is_prjob=false, is_spl2_search=false, is_flex_search=false, scenarios="""", rate_limit_retry_enabled=false, dispatch_artifact_bytes=98304, status_csv_bytes=4096, is_fss3=false, is_fsasl=false, acceleration_id=""926AF31F-C680-49F1-94E9-CDF7F0A80625_search_admin_c4d12670e5d9730f"", app=""search"", provenance=""N/A"", mode=""historical"", is_proxied=false, searched_buckets=1, eliminated_buckets=0, considered_events=0, total_slices=0, decompressed_slices=0, duration.command.search.index=1, invocations.command.search.index.bucketcache.hit=0, duration.command.search.index.bucketcache.hit=0, invocations.command.search.index.bucketcache.miss=0, duration.command.search.index.bucketcache.miss=0, invocations.command.search.index.bucketcache.error=0, duration.command.search.rawdata=1, invocations.command.search.rawdata.bucketcache.hit=0, duration.command.search.rawdata.bucketcache.hit=0, invocations.command.search.rawdata.bucketcache.miss=0, duration.command.search.rawdata.bucketcache.miss=0, invocations.command.search.rawdata.bucketcache.error=0, sourcetype_count__audittrail=50, roles='admin+power+user', search='search index=_audit | head 20', is_federated_search=0, is_fsh_remote_search=0]",85,7690760a2162; _audit,audittrail,.789933,1,7690760a2162
2025-09-19T07:06:00.788+00:00,7690760a2162,audittrail,audittrail,_audit,_audit~0~926AF31F-C680-49F1-94E9-CDF7F0A80625,0:100171,1758265560,"Audit:[timestamp=09-19-2025 07:06:00.788, user=admin, action=search, info=completed, search_id='1758265541.18', has_error_warn=false, fully_completed_search=true, total_run_time=0.08, event_count=5, result_count=5, available_count=5, scan_count=50, drop_count=0, exec_time=1758265541, api_et=1758179141.000000000, api_lt=1758265541.000000000, api_index_et=N/A, api_index_lt=N/A, search_et=1758179141.000000000, search_lt=1758265541.000000000, is_realtime=0, savedsearch_name="""", search_type=ad-hoc, search_startup_time=""10"", is_prjob=false, is_spl2_search=false, is_flex_search=false, scenarios="""", rate_limit_retry_enabled=false, dispatch_artifact_bytes=98304, status_csv_bytes=4096, is_fss3=false, is_fsasl=false, acceleration_id=""926AF31F-C680-49F1-94E9-CDF7F0A80625_search_admin_b1c179389fc9aa90"", app=""search"", provenance=""N/A"", mode=""historical"", is_proxied=false, searched_buckets=1, eliminated_buckets=0, considered_events=0, total_slices=0, decompressed_slices=0, duration.command.search.index=1, invocations.command.search.index.bucketcache.hit=0, duration.command.search.index.bucketcache.hit=0, invocations.command.search.index.bucketcache.miss=0, duration.command.search.index.bucketcache.miss=0, invocations.command.search.index.bucketcache.error=0, duration.command.search.rawdata=1, invocations.command.search.rawdata.bucketcache.hit=0, duration.command.search.rawdata.bucketcache.hit=0, invocations.command.search.rawdata.bucketcache.miss=0, duration.command.search.rawdata.bucketcache.miss=0, invocations.command.search.rawdata.bucketcache.error=0, sourcetype_count__audittrail=35, roles='admin+power+user', search='search index=_audit action=""search"" | head 5', is_federated_search=0, is_fsh_remote_search=0]",86,7690760a2162; _audit,audittrail,.788653,1,7690760a2162
